ipen;idTaxon;secteur;matched_name;Inventaire FRIBG;taxon.ott_id;ott_id;rank;wikidataId;wd_taxa_qid
XX 0 FRIBG 10001418;Iris bucharica Forster;G‚ophytes;Iris bucharica;iris bucharica;345047;345047;species;;
XX 0 Z 19710493;Iris chrysographes Dykes;G‚ophytes;Iris chrysographes;iris chrysographes;577330;577330;species;;
XX 0 FRIBG 19970587;Iris crocea R.C. Foster;Syst‚¨me 4;Iris crocea;iris crocea;3998472;3998472;species;http://www.wikidata.org/entity/Q15569556;Q15569556
XX 0 FRIBG 20080070;Iris crocea R.C. Foster;G‚ophytes;Iris crocea;iris crocea;3998472;3998472;species;http://www.wikidata.org/entity/Q15569556;Q15569556
XX 0 FRIBG 20010307;Iris ensata Thunb.;Rocaille 2;Iris ensata;iris ensata;577328;577328;species;http://www.wikidata.org/entity/Q674136;Q674136
XX 0 FRIBG 19910361;Iris ensata Thunb.;Pl. aquatiques;Iris ensata;iris ensata;577328;577328;species;http://www.wikidata.org/entity/Q674136;Q674136
FR 0 FRIBG 20190106;Iris foetidissima L.;Syst‚¨me 4;Iris foetidissima;iris foetidissima;42054;42054;species;http://www.wikidata.org/entity/Q2484930;Q2484930
FR 0 P 2010g006;Iris foetidissima L.;G‚ophytes;Iris foetidissima;iris foetidissima;42054;42054;species;http://www.wikidata.org/entity/Q2484930;Q2484930
CN 0 FRIBG 20040365;Iris forrestii Dykes;Syst‚¨me 4;Iris forrestii;iris forrestii;64952;64952;species;;
XX 0 FRIBG 19900405;Iris graminea L.;G‚ophytes;Iris graminea;iris graminea;472930;472930;species;;
XX 0 FRIBG 20010306;Iris graminea L.;Alp. calcaire 6;Iris graminea;iris graminea;472930;472930;species;;
FR 0 P 2008g046;Iris graminea L.;Alp. calcaire 5;Iris graminea;iris graminea;472930;472930;species;;
IL 0 FRIBG 20130028;Iris haynei Baker;G‚ophytes;Iris haynei;iris haynei;472928;472928;species;;
XX 0 FRIBG 20031104;Iris hexagona Walter;G‚ophytes;Iris hexagona;iris hexagona;975482;975482;species;;
XX 0 FRIBG 20080334;Iris humilis Georgi;G‚ophytes;Iris humilis;iris humilis;513622;513622;species;;
XX 0 FRIBG 20031173;Iris kochii Stapf;Syst‚¨me 4;Iris kochii;iris kochii;7582479;7582479;species;;
KZ 0 BONN 33836;Iris lactea Pall. fo. lactea;Syst‚¨me 4;Androsace lactea;androsace lactea;829472;829472;species;;
XX 0 FRIBG 20010317;Iris lacustris Nutt.;Rocaille 3;Iris lacustris;iris lacustris;41553;41553;species;;
PT 0 DR 000448;Iris lusitanica Ker-Gawl.;G‚ophytes;Iris lusitanica;iris lusitanica;486606;486606;species;;
XX 0 FRIBG 20080132;Iris lutescens Lam.;G‚ophytes;Iris lutescens;iris lutescens;165869;165869;species;;
XX 0 FRIBG 20040550;Iris magnifica Vved.;G‚ophytes;Iris magnifica;iris magnifica;41551;41551;species;;
XX 0 FRIBG 10001424;Iris orientalis Mill.;Syst‚¨me 4;Iris orientalis;iris orientalis;1087625;1087625;species;;
XX 0 FRIBG 20080079;Iris orientalis Mill.;G‚ophytes;Iris orientalis;iris orientalis;1087625;1087625;species;;
XX 0 M 2002/2454;Iris orientalis Mill.;G‚ophytes;Iris orientalis;iris orientalis;1087625;1087625;species;;
XX 0 FRIBG 20031174;Iris pallida Lam.;Syst‚¨me 4;Iris pallida;iris pallida;259588;259588;species;http://www.wikidata.org/entity/Q161347;Q161347
IT 0 FRIBG 20020696;Iris pallida subsp. cengiali (Ambrosi) Foster;Rocaille 3;Iris pallida;iris pallida;259588;259588;species;http://www.wikidata.org/entity/Q161347;Q161347
XX 0 FRIBG 20090098;Iris persica L.;G‚ophytes;Iris persica;iris persica;45786;45786;species;;
XX 0 FRIBG 20090097;Iris prismatica Pursh;G‚ophytes;Iris prismatica;iris prismatica;266626;266626;species;;
DE 0 FRIBG 19960292;Iris pseudacorus L.;Pl. prot‚g‚es;Iris pseudacorus;iris pseudacorus;43059;43059;species;http://www.wikidata.org/entity/Q21173;Q21173
CH 0 FRIBG 20160638;Iris pseudacorus L.;Pl. aquatiques;Iris pseudacorus;iris pseudacorus;43059;43059;species;http://www.wikidata.org/entity/Q21173;Q21173
XX 0 FRIBG 10002864;Iris pumila L.;G‚ophytes;Iris pumila;iris pumila;465347;465347;species;http://www.wikidata.org/entity/Q162300;Q162300
AT 0 FRIBG 20030192;Iris pumila L.;Rocaille 3;Iris pumila;iris pumila;465347;465347;species;http://www.wikidata.org/entity/Q162300;Q162300
GR 0 FRIBG 20010310;Iris pumila subsp. attica (Boiss. et Heldr.) Hayek;Rocaille 3;Iris pumila;iris pumila;465347;465347;species;http://www.wikidata.org/entity/Q162300;Q162300
XX 0 FRIBG 19950682;Iris reticulata M. Bieb.;G‚ophytes;Iris reticulata;iris reticulata;97125;97125;species;;
XX 0 FRIBG 20080131;Iris ruthenica Ker-Gawl.;G‚ophytes;Iris ruthenica;iris ruthenica;43076;43076;species;;
XX 0 FRIBG 20090102;Iris sanguinea Donn var. sanguinea;G‚ophytes;Iris sanguinea;iris sanguinea;43092;43092;species;http://www.wikidata.org/entity/Q907937;Q907937
JP 0 FRIBG 20010308;Iris sanguinea Donn.;Rocaille 2;Iris sanguinea;iris sanguinea;43092;43092;species;http://www.wikidata.org/entity/Q907937;Q907937
XX 0 M B/0373;Iris sanguinea Donn.;G‚ophytes;Iris sanguinea;iris sanguinea;43092;43092;species;http://www.wikidata.org/entity/Q907937;Q907937
XX 0 FRIBG 10002865;Iris sibirica L.;Syst‚¨me 4;Iris sibirica;iris sibirica;43087;43087;species;http://www.wikidata.org/entity/Q145686;Q145686
DE 0 FRIBG 19950112;Iris sibirica L.;Pl. prot‚g‚es;Iris sibirica;iris sibirica;43087;43087;species;http://www.wikidata.org/entity/Q145686;Q145686
XX 0 FRIBG 10003111;Iris sibirica L.;Zone humide;Iris sibirica;iris sibirica;43087;43087;species;http://www.wikidata.org/entity/Q145686;Q145686
BG 0 BERN 1992/109 W S;Iris sintenisii Janka;G‚ophytes;Iris sintenisii;iris sintenisii;338404;338404;species;;
XX 0 FRIBG 20080080;Iris spuria L.;G‚ophytes;Iris pumila;iris pumila;465347;465347;species;http://www.wikidata.org/entity/Q162300;Q162300
XX 0 FRIBG 20031176;Iris spuria L. subsp. spuria;Syst‚¨me 4;Iris sintenisii;iris sintenisii;338404;338404;species;;
TR 0 FRIBG 20030420;Iris taochia Grossheim;Rocaille 3;Iris taochia;iris taochia;562941;562941;species;;
XX 0 FRIBG 20031178;Iris tectorum Maxim.;Syst‚¨me 4;Iris tectorum;iris tectorum;724757;724757;species;http://www.wikidata.org/entity/Q1023515;Q1023515
XX 0 FRIBG 20090374;Iris tuberosa L.;G‚ophytes;Iris tuberosa;iris tuberosa;93125;93125;species;;
GR 0 FRIBG 20040102;Iris unguicularis subsp. cretensis (Janka) A.P. Davis et S.L. Jury;Serre 1 N-Afr.;Iris unguicularis;iris unguicularis;626425;626425;species;http://www.wikidata.org/entity/Q1788059;Q1788059
XX 0 FRIBG 20090099;Iris wattii Baker;G‚ophytes;Iris wattii;iris wattii;618708;618708;species;;
XX 0 FRIBG 20031098;Iris winogradowii Fomin;G‚ophytes;Iris winogradowii;iris winogradowii;259758;259758;species;;
XX 0 FRIBG 10001420;Iris x germanica L.;Syst‚¨me 4;Iris haynei;iris haynei;472928;472928;species;;
XX 0 FRIBG 10001420;Iris x germanica L.;M‚dicinal;Iris haynei;iris haynei;472928;472928;species;;
XX 0 FRIBG 10000060;Isatis tinctoria L.;Syst‚¨me 3;Isatis tinctoria;isatis tinctoria;631500;631500;species;http://www.wikidata.org/entity/Q212547;Q212547
XX 0 FRIBG 20040277;Ismelia carinata (Schousb.) Sch. Bip.;Syst‚¨me 1;Ismelia carinata;ismelia carinata;947903;947903;species;http://www.wikidata.org/entity/Q1009889;Q1009889
XX 0 FRIBG 10001885;Isodon japonicus var. glaucocalyx (Maxim.) H.W. Li;Syst‚¨me 1;Isodon japonicus;isodon japonicus;76005;76005;species;http://www.wikidata.org/entity/Q12597552;Q12597552
XX 0 FRIBG 19730013;Isolatocereus dumortieri (Scheidw.) Backeb.;Serre 1 Am.;Isolatocereus dumortieri;isolatocereus dumortieri;844808;844808;species;http://www.wikidata.org/entity/Q17395791;Q17395791
XX 0 FRIBG 20080172;Isopyrum thalictroides L.;Alp. calcaire 2;Isopyrum thalictroides;isopyrum thalictroides;949657;949657;species;http://www.wikidata.org/entity/Q13268229;Q13268229
XX 0 BONN 2828;Ixiolirion tataricum (Pall.) Schult. et Schult. f.;G‚ophytes;Ixiolirion tataricum;ixiolirion tataricum;175614;175614;species;;
XX 0 FRIBG 20100207;Ixiolirion tataricum (Pall.) Schult. et Schult. f.;G‚ophytes;Ixiolirion tataricum;ixiolirion tataricum;175614;175614;species;;
XX 0 FRIBG 20160023;Jasione laevis Lam.;Syst‚¨me 1;Jasione laevis;jasione laevis;117711;117711;species;;
XX 0 FRIBG 20010127;Jasione laevis Lam.;Rocaille 2;Jasione laevis;jasione laevis;117711;117711;species;;
DE 0 FRIBG 19890078;Jasione montana L.;Alp. siliceux;Jasione montana;jasione montana;117707;117707;species;http://www.wikidata.org/entity/Q245982;Q245982
XX 0 FRIBG 19910645;Jasminum beesianum Forrest et Diels;Entr‚e AMI;Jasminum beesianum;jasminum beesianum;6089603;6089603;species;;
PT 0 FRIBG 19990297;Jasminum fruticans L.;Pl. m‚dit.;Jasminum fruticans;jasminum fruticans;1070445;1070445;species;;
XX 0 FRIBG 20031197;Jasminum nudiflorum Lindl.;Pavillon vert;Jasminum nudiflorum;jasminum nudiflorum;78855;78855;species;http://www.wikidata.org/entity/Q623461;Q623461
XX 0 FRIBG 20070040;Jasminum parkeri Dunn;Rocaille 3;Jasminum parkeri;jasminum parkeri;6089705;6089705;species;;
XX 0 FRIBG 19920730;Jasminum sambac Sol.;Serre 5;Jasminum sambac;jasminum sambac;295476;295476;species;http://www.wikidata.org/entity/Q1356614;Q1356614
XX 0 BR 19480608;Jatropha curcas L.;Serre 5;Jatropha curcas;jatropha curcas;916001;916001;species;http://www.wikidata.org/entity/Q74644;Q74644
XX 0 FRIBG 19920750;Jatropha podagrica Hook.;Serre 4;Jatropha podagrica;jatropha podagrica;610099;610099;species;http://www.wikidata.org/entity/Q5240151;Q5240151
XX 0 BERN 1993/268GP;Jeffersonia diphylla (L.) Pers.;Syst‚¨me 3;Jeffersonia diphylla;jeffersonia diphylla;947703;947703;species;;
XX 0 FRIBG 10000359;Josephin x Medaorhold;Serre 4;x Astroworthia;x astroworthia;220658;220658;genus;;
AT 0 FRIBG 20030732;Jovibarba arenaria (W.D.J. Koch) Opiz subsp. arenaria;Rocaille 2;Jovibarba arenaria;jovibarba arenaria;708666;708666;subspecies;;
XX 0 FRIBG 20030734;Jovibarba globifera (L.) J. Parn. subsp. globifera;Rocaille 3;Jovibarba globifera;jovibarba globifera;5326549;5326549;species;;
HU 0 FRIBG 20010303;Jovibarba heuffelii (Schott.) A. & D. L‚¶ve;Rocaille 2;;;;;;;
AT 0 FRIBG 20030778;Jovibarba hirta (L.) Opitz;Rocaille 3;Carex hirta;carex hirta;189167;189167;species;;
XX 0 FRIBG 20110192;Jubaea chilensis (Molina) Baill.;Pl. d'orangerie;Jubaea chilensis;jubaea chilensis;817272;817272;species;;
CH 0 FRIBG 20040413;Juglans regia L.;Arboretum;Juglans regia;juglans regia;138717;138717;species;http://www.wikidata.org/entity/Q46871;Q46871
FR 0 FRIBG 20170358;Juncus alpinoarticulatus Chaix;Alp. calcaire 6;Juncus alpinoarticulatus;juncus alpinoarticulatus;984442;984442;species;;
CH 0 BERN 2011/272;Juncus arcticus Willd.;Zone humide;Juncus arcticus;juncus arcticus;984422;984422;species;;
CH 0 FRIBG 20110488;Juncus arcticus Willd.;Alp. calcaire 5;Juncus arcticus;juncus arcticus;984422;984422;species;;
XX 0 FRIBG 20030511;Juncus articulatus L.;Zone humide;Juncus articulatus;juncus articulatus;523836;523836;species;;
CH 0 FRIBG 20060498;Juncus articulatus L.;Alp. calcaire 6;Juncus articulatus;juncus articulatus;523836;523836;species;;
IT 0 FRIBG 20031162;Juncus conglomeratus L.;Zone humide;Juncus conglomeratus;juncus conglomeratus;984434;984434;species;;
AT 0 FRIBG 20030275;Juncus effusus L.;Zone humide;Juncus effusus;juncus effusus;26727;26727;species;http://www.wikidata.org/entity/Q161677;Q161677
XX 0 FRIBG 20140537;Juncus effusus L.;Syst‚¨me 4;Juncus effusus;juncus effusus;26727;26727;species;http://www.wikidata.org/entity/Q161677;Q161677
XX 0 FRIBG 20030512;Juncus filiformis L.;Zone humide;Juncus filiformis;juncus filiformis;714586;714586;species;;
XX 0 FRIBG 20140538;Juncus inflexus L.;Syst‚¨me 4;Juncus inflexus;juncus inflexus;91713;91713;species;;
CH 0 FRIBG 19850004;Juncus jacquinii L.;Alp. siliceux;Juncus jacquinii;juncus jacquinii;1036889;1036889;species;;
SI 0 FRIBG 20100254;Juncus jacquinii L.;Alp. siliceux;Juncus jacquinii;juncus jacquinii;1036889;1036889;species;;
AT 0 FRIBG 20060012;Juncus monanthos Jacq.;Alp. calcaire 3;Juncus monanthos;juncus monanthos;874202;874202;species;;
XX 0 FRIBG 19970382;Juncus trifidus L.;Alp. siliceux;Juncus trifidus;juncus trifidus;948718;948718;species;;
CH 0 G 20140770;Juncus trifidus L.;Alp. siliceux;Juncus trifidus;juncus trifidus;948718;948718;species;;
CH 0 FRIBG 20070505;Juniperus communis L. subsp. communis;Mur;Juniperus communis;juniperus communis;582859;582859;species;http://www.wikidata.org/entity/Q26325;Q26325
CH 0 FRIBG 20150329;Juniperus communis L. subsp. communis;Syst‚¨me 4;Juniperus communis;juniperus communis;582859;582859;species;http://www.wikidata.org/entity/Q26325;Q26325
XX 0 FRIBG 10002868;Juniperus sabina L.;Alp. calcaire 3;Juniperus sabina;juniperus sabina;209226;209226;species;http://www.wikidata.org/entity/Q148630;Q148630
CH 0 FRIBG 20010138;Juniperus sabina L.;Steppe val.;Juniperus sabina;juniperus sabina;209226;209226;species;http://www.wikidata.org/entity/Q148630;Q148630
XX 0 FRIBG 10002867;Juniperus sabina L.;Mur;Juniperus sabina;juniperus sabina;209226;209226;species;http://www.wikidata.org/entity/Q148630;Q148630
XX 0 FRIBG 10003161;Justicia brandegeana Wassh. et L.B. Sm.;Serre 4;Justicia brandegeeana;justicia brandegeana;184315;184315;species;;
XX 0 FRIBG 10000358;Justicia carnea Lindl.;Serre 4;Justicia carnea;justicia carnea;958773;958773;species;;
XX 0 FRIBG 20040313;Kaempferia galanga L.;Serre 5;Kaempferia galanga;kaempferia galanga;576124;576124;species;http://www.wikidata.org/entity/Q1113398;Q1113398
XX 0 FRIBG 20040686;Kalanchoe beharensis Drake;Serre 1 Madag.;Kalanchoe beharensis;kalanchoe beharensis;447533;447533;species;;
XX 0 FRIBG 20070234;Kalanchoe daigremontiana Raym. - Hamet et H. Perrier;Serre 1 Madag.;Kalanchoe daigremontiana;kalanchoe daigremontiana;7978;7978;species;http://www.wikidata.org/entity/Q311176;Q311176
XX 0 FRIBG 19990097;Kalanchoe faustii Font Quer;Serre 1 N-Afr.;Kalanchoe faustii;kalanchoe faustii;6043346;6043346;species;;
XX 0 FRIBG 19990240;Kalanchoe fedtschenkoi Raym.- Hamet et H. Perrier;Serre 1 Madag.;Kalanchoe fedtschenkoi;kalanchoe fedtschenkoi;962781;962781;species;http://www.wikidata.org/entity/Q146646;Q146646
XX 0 FRIBG 20090173;Kalanchoe lateritia Engl.;Serre 1 S-Afr.;Kalanchoe lateritia;kalanchoe lateritia;7049965;7049965;species;;
XX 0 FRIBG 20050262;Kalanchoe laxiflora Baker;Serre 1 Madag.;Kalanchoe laxiflora;kalanchoe laxiflora;3943254;3943254;species;;
XX 0 FRIBG 20050040;Kalanchoe marmorata Baker;Multiplication;Kalanchoe marmorata;kalanchoe marmorata;976550;976550;species;http://www.wikidata.org/entity/Q1722001;Q1722001
XX 0 FRIBG 10001465;Kalanchoe marmorata Baker;Serre 1 S-Afr.;Kalanchoe marmorata;kalanchoe marmorata;976550;976550;species;http://www.wikidata.org/entity/Q1722001;Q1722001
XX 0 FRIBG 20130149;Kalanchoe pinnata (Lam.) Pers.;Serre 1 Madag.;Kalanchoe pinnata;kalanchoe pinnata;726046;726046;species;http://www.wikidata.org/entity/Q311188;Q311188
XX 0 FRIBG 19990129;Kalanchoe pumila Baker;Serre 1 Madag.;Kalanchoe pumila;kalanchoe pumila;726051;726051;species;http://www.wikidata.org/entity/Q1722022;Q1722022
XX 0 FRIBG 19730574;Kalanchoe pumila Baker;Serre 1 Madag.;Kalanchoe pumila;kalanchoe pumila;726051;726051;species;http://www.wikidata.org/entity/Q1722022;Q1722022
XX 0 FRIBG 20110362;Kalanchoe rhombopilosa Mannoni et Boiteau;Serre 1 Madag.;Kalanchoe rhombopilosa;kalanchoe rhombopilosa;726055;726055;species;;
XX 0 FRIBG 20070368;Kalanchoe rotundifolia (Haw.) Haw.;Serre 1 S-Afr.;Kalanchoe rotundifolia;kalanchoe rotundifolia;5729908;5729908;species;;
XX 0 FRIBG 20070561;Kalanchoe sp.;Serre 1 Madag.;Kalanchoe;kalanchoe.;7992;7992;genus;http://www.wikidata.org/entity/Q312063;Q312063
XX 0 FRIBG 19730545;Kalanchoe tomentosa Baker;Serre 1 Madag.;Kalanchoe tomentosa;kalanchoe tomentosa;202745;202745;species;;
XX 0 FRIBG 19990211;Kalanchoe tubiflora Eckl. et Zeyh.;Serre 1 Madag.;Kalanchoe;kalanchoe.;7992;7992;genus;http://www.wikidata.org/entity/Q312063;Q312063
XX 0 FRIBG 20070369;Kalanchoe velutina Britten;Serre 1 S-Afr.;Kalanchoe velutina;kalanchoe velutina;5729900;5729900;species;;
XX 0 KL 2011/351;Kedrostis africana (L.) Cogn.;Serre 1 S-Afr.;Kedrostis africana;kedrostis africana;941668;941668;species;;
XX 0 FRIBG 20140119;Kedrostis leloja (J.F. Gmel.) C. Jeffrey;Multiplication;Kedrostis leloja;kedrostis leloja;6094902;6094902;species;;
CH 0 FRIBG 20010595;Kernera saxatilis (L.) Sweet;Alp. calcaire 3;Kernera saxatilis;kernera saxatilis;7823;7823;species;;
CH 0 FRIBG 20140465;Kernera saxatilis (L.) Sweet;Alp. calcaire 6;Kernera saxatilis;kernera saxatilis;7823;7823;species;;
XX 0 FRIBG 2730642;Kerria japonica ( L.) DC. 'Golden Guinea';Syst‚¨me 2;Kerria japonica;kerria japonica;432505;432505;species;http://www.wikidata.org/entity/Q157401;Q157401
IN 0 FRIBG 20090434;Khaya senegalensis (Desr.) A. Juss;Serre 5;Khaya senegalensis;khaya senegalensis;923412;923412;species;http://www.wikidata.org/entity/Q927609;Q927609
CH 0 FRIBG 20150379;Kickxia elatine (L.) Dumort.;Syst‚¨me 1;Kickxia elatine;kickxia elatine;300879;300879;species;http://www.wikidata.org/entity/Q159133;Q159133
XX 0 FRIBG 10001471;Kickxia spuria (L.) Dumort.;Pl. prot‚g‚es;Kickxia elatine;kickxia elatine;300879;300879;species;http://www.wikidata.org/entity/Q159133;Q159133
XX 0 FRIBG 20100517;Kigelia africana (Lam.) Benth.;Serre 5;Kigelia africana;kigelia africana;482933;482933;species;http://www.wikidata.org/entity/Q522883;Q522883
XX 0 FRIBG 20060419;Kirengeshoma palmata Yatabe;Syst‚¨me 2;Kirengeshoma palmata;kirengeshoma palmata;880698;880698;species;;
XX 0 FRIBG 20000422;Kitaibelia vitifolia Willd.;Syst‚¨me 3;Kitaibelia vitifolia;kitaibelia vitifolia;6116815;6116815;species;http://www.wikidata.org/entity/Q104388700;Q104388700
XX 0 FRIBG 20000244;Kleinia petrae (R.E. Fr.) C. Jeffrey;Serre 1 S-Afr.;Kleinia petraea;kleinia petrae;5794292;5794292;species;http://www.wikidata.org/entity/Q6420311;Q6420311
CH 0 FRIBG 20160291;Knautia arvensis (L.) Coult.;Syst‚¨me 1;Knautia arvensis;knautia arvensis;389093;389093;species;http://www.wikidata.org/entity/Q27648;Q27648
CH 0 FRIBG 20020672;Knautia dipsacifolia Kreutzer subsp. dipsacifolia;Alp. calcaire 6;Knautia dipsacifolia;knautia dipsacifolia;977914;977914;species;;
FR 0 FRIBG 20020119;Knautia dipsacifolia Kreutzer subsp. dipsacifolia;Syst‚¨me 1;Knautia dipsacifolia;knautia dipsacifolia;977914;977914;species;;
XX 0 FRIBG 10001473;Knautia godetii Reut.;Syst‚¨me 1;Knautia godetii;knautia godetii;5512974;5512974;species;;
XX 0 FRIBG 10001474;Kniphofia ensifolia Baker s.l.;Syst‚¨me 4;Kniphofia ensifolia;kniphofia ensifolia;803732;803732;species;http://www.wikidata.org/entity/Q2257218;Q2257218
XX 0 Z 20010274;Kniphofia pumila (Aiton) Kunth;G‚ophytes;Kniphofia pumila;kniphofia pumila;107990;107990;species;http://www.wikidata.org/entity/Q5960229;Q5960229
XX 0 FRIBG 19990187;Koeleria macrantha (Ledeb.) Schult.;Syst‚¨me 4;Koeleria macrantha;koeleria macrantha;624555;624555;species;;
FR 0 FRIBG 20030594;Koeleria macrantha (Ledeb.) Schult.;Steppe val.;Koeleria macrantha;koeleria macrantha;624555;624555;species;;
FR 0 NCY 20155029W;Koeleria pyramidata (Lam.) P. Beauv.;Steppe val.;Koeleria pyramidata;koeleria pyramidata;1001022;1001022;species;;
FR 0 NCY 20155029W;Koeleria pyramidata (Lam.) P. Beauv.;Alp. calcaire 1;Koeleria pyramidata;koeleria pyramidata;1001022;1001022;species;;
CH 0 FRIBG 19930593;Koeleria vallesiana (Honck.) Gaudin;Steppe val.;Koeleria vallesiana;koeleria vallesiana;624550;624550;species;;
XX 0 FRIBG 20000469;Koelreuteria paniculata Laxm.;Syst‚¨me 3;Koelreuteria paniculata;koelreuteria paniculata;463188;463188;species;http://www.wikidata.org/entity/Q844835;Q844835
XX 0 FRIBG 19970364;Kohleria digitaliflora Fritsch;Serre 4;Kohleria digitaliflora;kohleria digitaliflora;597932;597932;species;;
XX 0 FRIBG 19880203;Kohleria hirsuta (Kunth) Regel;Serre 4;Kohleria hirsuta;kohleria hirsuta;386690;386690;species;;
XX 0 FRIBG 20150352;Kolkwitzia amabilis Graebn.;Syst‚¨me 1;Kolkwitzia amabilis;kolkwitzia amabilis;275369;275369;species;;
XX 0 FRIBG 10003245;Lablab purpureus (L.) Sweet subsp. purpureus;Syst‚¨me 2;Lablab purpureus;lablab purpureus;928430;928430;species;http://www.wikidata.org/entity/Q1077410;Q1077410
XX 0 FRIBG 10003245;Lablab purpureus (L.) Sweet subsp. purpureus;Couches;Lablab purpureus;lablab purpureus;928430;928430;species;http://www.wikidata.org/entity/Q1077410;Q1077410
CH 0 FRIBG 20020502;Laburnum alpinum (Mill.) Bercht. et J. Presl.;Pl. prot‚g‚es;Laburnum alpinum;laburnum alpinum;1036592;1036592;species;http://www.wikidata.org/entity/Q3497019;Q3497019
CH 0 FRIBG 20020502;Laburnum alpinum (Mill.) Bercht. et J. Presl.;Alp. calcaire 3;Laburnum alpinum;laburnum alpinum;1036592;1036592;species;http://www.wikidata.org/entity/Q3497019;Q3497019
